gender,race,ses,test,homework,tv_games,work,grades,service,sports,music,student_gov,honor,journalism,vocation,income2011
1,0,0.7,69.66,7,3,3,6,1,1,0,0,1,0,0,46000
1,0,1.23,59.08,11,2,0,6,1,0,1,0,1,0,0,46000
1,0,0.61,53.91,11,3,0,6,0,1,1,0,1,0,0,46000
1,4,1.8,69.73,36,1,0,6,1,0,1,1,1,0,0,46000
1,3,0.89,58.87,15,3,0,3,0,0,0,0,0,1,0,46000
1,4,-0.93,39.1,3,5,2,4,0,0,0,0,0,1,0,46000
1,0,0.8,62.46,20,2,0,5,0,0,0,0,0,1,0,46000
1,0,-0.68,53.47,10,2,2,5,0,1,0,0,0,1,0,46000
1,5,0.92,59.93,13,5,0,6,0,0,1,0,0,1,0,46000
0,0,0.31,53.37,7,8,6,3,0,0,0,0,0,0,1,46000
0,0,-0.06,35.91,5,5,0,4,0,0,0,0,0,0,1,46000
1,0,0.07,58.34,11,2,0,5,0,0,0,0,0,0,1,46000
0,3,-0.38,33.73,12,0,6,2,1,2,0,0,1,0,1,46000
1,0,0.26,59.76,11,2,0,4,0,0,0,0,0,0,0,47000
0,5,-0.22,53.71,25,1,1,4,0,0,0,0,0,0,0,47000
1,6,0.18,60.68,3,1,0,5,0,0,0,0,0,0,0,47000
0,0,-0.71,57.65,30,3,0,5,0,0,0,0,0,0,0,47000
0,0,0.29,64.11,6,3,2,5,0,0,0,0,0,0,0,47000
1,0,0.59,54.82,11,1,4,5,0,0,0,0,0,0,0,47000
0,0,0.74,61.58,6,3,0,6,0,0,0,0,0,0,0,47000
0,0,-0.63,57.76,24,8,0,6,0,0,0,0,0,0,0,47000
0,0,-0.07,63.24,5,4,3,6,0,0,0,0,0,0,0,47000
0,0,1.31,53.56,17,6,6,6,0,0,0,0,0,0,0,47000
1,6,1.2,66.54,17,1,0,5,1,0,0,0,0,0,0,47000
0,0,-0.4,57.25,17,8,0,6,1,0,0,0,0,0,0,47000
1,0,0.42,67.06,8,2,3,4,0,0,1,0,0,0,0,47000
1,0,-0.12,61.48,23,1,7,5,0,0,1,0,0,0,0,47000
1,5,0.2,55.36,22,3,0,6,0,0,1,0,0,0,0,47000
1,3,-0.55,49.04,15,2,0,4,1,0,0,1,0,0,0,47000
0,0,0.75,71.43,14,3,2,6,1,0,1,1,0,0,0,47000
1,2,1.35,73.48,97,2,0,6,0,0,0,0,1,0,0,47000
0,0,-0.36,50.15,3,3,0,6,1,0,0,0,1,0,0,47000
1,6,1.22,65.19,27,5,0,6,1,0,0,0,1,0,0,47000
1,2,0.2,74.35,9,1,0,6,1,1,0,0,1,0,0,47000
1,6,0.26,53.48,14,1,1,6,1,2,0,1,1,0,0,47000
1,2,0.81,55.58,13,1,0,6,1,0,0,0,1,1,0,47000
1,0,1.02,57.45,15,5,2,6,1,0,0,0,1,1,0,47000
0,0,-0.26,59.98,10,4,0,2,0,0,0,0,0,0,0,48000
0,3,0.65,57.71,18,7,0,3,0,0,0,0,0,0,0,48000
1,2,-1.04,58.04,21,5,0,4,0,0,0,0,0,0,0,48000
0,2,-0.03,47.66,20,8,0,4,0,0,0,0,0,0,0,48000
0,0,-0.25,60.82,8,5,1,4,0,0,0,0,0,0,0,48000
1,0,0.75,67.25,7,1,2,4,0,0,0,0,0,0,0,48000
0,4,0.61,55.09,2,4,3,4,0,0,0,0,0,0,0,48000
1,4,-1.41,36.17,10,4,3,4,0,0,0,0,0,0,0,48000
1,0,0.39,58.81,10,1,4,4,0,0,0,0,0,0,0,48000
1,6,1.56,57.14,17,2,8,4,0,0,0,0,0,0,0,48000
1,0,-0.42,52.66,4,2,0,5,0,0,0,0,0,0,0,48000
1,0,0.39,52.74,7,2,0,5,0,0,0,0,0,0,0,48000
1,0,-0.2,45.18,25,2,0,5,0,0,0,0,0,0,0,48000
0,0,0.31,44.81,3,3,0,5,0,0,0,0,0,0,0,48000
0,0,0.54,46.49,23,3,0,5,0,0,0,0,0,0,0,48000
0,1,1.13,53.94,99,6,0,5,0,0,0,0,0,0,0,48000
0,3,1.15,59.51,10,8,0,5,0,0,0,0,0,0,0,48000
1,0,0.2,47.21,1,4,3,5,0,0,0,0,0,0,0,48000
1,0,-0.09,64.06,6,5,3,5,0,0,0,0,0,0,0,48000
1,0,-0.18,63.34,5,1,0,6,0,0,0,0,0,0,0,48000
0,0,0.28,72.12,12,2,0,6,0,0,0,0,0,0,0,48000
0,0,0.98,69.11,25,4,0,6,0,0,0,0,0,0,0,48000
0,2,-0.08,60.52,8,8,0,6,0,0,0,0,0,0,0,48000
1,0,1.8,55.12,4,4,0,3,1,0,0,0,0,0,0,48000
0,3,0.99,47.57,14,4,0,3,1,0,0,0,0,0,0,48000
0,3,0.71,45.8,3,8,5,3,1,0,0,0,0,0,0,48000
1,0,1.14,64.74,5,2,0,5,1,0,0,0,0,0,0,48000
1,0,1.54,67.51,13,3,0,6,1,0,0,0,0,0,0,48000
0,5,0.1,49.02,3,8,1,3,0,1,0,0,0,0,0,48000
1,0,-0.51,50.34,18,3,0,5,0,1,0,0,0,0,0,48000
0,0,0.3,47,10,8,0,5,0,1,0,0,0,0,0,48000
0,5,1.21,50.26,11,5,1,5,0,1,0,0,0,0,0,48000
0,0,0.41,57.49,7,3,4,5,0,1,0,0,0,0,0,48000
0,0,0.2,48.93,13,3,2,6,0,1,0,0,0,0,0,48000
1,0,0.34,59.8,30,3,2,5,1,1,0,0,0,0,0,48000
1,0,-0.01,50.46,32,5,4,5,1,1,0,0,0,0,0,48000
1,0,-0.86,59.63,13,1,0,6,1,1,0,0,0,0,0,48000
1,0,0.02,60.12,13,1,0,6,1,1,0,0,0,0,0,48000
1,5,-0.37,54.23,5,3,0,3,1,2,0,0,0,0,0,48000
0,2,-0.72,55.97,12,0,0,5,1,2,0,0,0,0,0,48000
1,4,0.05,58.99,10,2,0,5,0,0,1,0,0,0,0,48000
1,4,0.89,57.7,3,0,0,6,0,0,1,0,0,0,0,48000
1,0,-0.25,54.96,13,2,1,6,0,0,1,0,0,0,0,48000
0,0,-0.7,56.18,12,1,5,5,1,0,1,0,0,0,0,48000
1,0,-0.23,65.76,2,2,0,5,0,1,1,0,0,0,0,48000
0,0,-0.09,58.99,24,8,0,5,0,1,1,0,0,0,0,48000
0,0,-1.1,59.66,3,2,0,6,0,0,0,1,0,0,0,48000
1,0,1.21,62.03,20,1,1,6,0,0,0,1,0,0,0,48000
1,0,1.29,55.93,7,1,3,6,0,0,0,1,0,0,0,48000
0,0,1.21,61.8,5,2,2,5,1,1,0,1,0,0,0,48000
1,0,1.35,58.83,3,4,0,6,1,0,1,1,0,0,0,48000
1,0,0.5,60.57,18,1,2,6,1,0,1,1,0,0,0,48000
0,0,1.29,58.47,36,1,0,3,0,0,0,0,1,0,0,48000
1,2,1.22,60.85,97,0,0,6,0,0,0,0,1,0,0,48000
1,2,-0.16,47.85,12,3,0,6,0,0,0,0,1,0,0,48000
0,2,0.15,56.5,7,5,2,6,1,0,0,0,1,0,0,48000
0,0,0.18,51.84,5,8,0,5,0,1,0,0,1,0,0,48000
0,0,1.63,67.07,6,2,0,6,1,1,0,0,1,0,0,48000
1,3,1.18,54.56,20,3,0,5,1,0,0,1,1,0,0,48000
0,0,-0.31,63.31,98,8,0,6,0,0,1,1,1,0,0,48000
0,3,-0.02,26.43,3,1,2,3,0,0,0,0,0,1,0,48000
0,2,0.08,53.33,2,8,0,4,0,0,0,0,0,1,0,48000
1,0,-0.25,62.94,98,2,1,5,0,0,0,0,0,1,0,48000
1,0,0.57,56.26,5,2,0,6,0,0,0,0,0,1,0,48000
1,0,-0.92,56.04,20,4,4,6,0,0,0,0,0,1,0,48000
0,0,0.93,54.87,12,4,0,6,1,1,0,0,0,1,0,48000
0,6,1.28,71.14,30,1,2,5,0,2,0,0,0,1,0,48000
0,5,-0.42,50.26,14,3,0,6,0,0,0,0,1,1,0,48000
1,2,1.39,68.25,24,0,1,6,0,0,0,1,1,1,0,48000
0,2,0.55,50,99,8,0,5,0,1,0,0,0,0,1,48000
1,0,0.64,48.27,12,4,0,6,1,1,0,0,0,0,1,48000
0,5,0,36.97,4,6,0,2,0,0,0,0,0,1,1,48000
0,4,0.02,57.87,8,8,0,2,0,0,0,0,0,0,0,49000
0,5,0.81,52.89,8,3,0,4,0,0,0,0,0,0,0,49000
0,0,0.86,57.85,20,3,0,4,0,0,0,0,0,0,0,49000
0,0,-0.42,61.73,7,3,3,4,0,0,0,0,0,0,0,49000
0,4,-1.35,52.14,3,4,0,5,0,0,0,0,0,0,0,49000
1,6,0.51,60.08,30,0,0,6,1,0,0,0,0,0,0,49000
1,0,0.96,53.01,4,4,2,4,1,1,0,0,0,0,0,49000
1,0,0.51,54.03,98,5,2,6,1,1,0,0,0,0,0,49000
1,0,-0.67,65.42,7,3,1,6,0,0,1,0,0,0,0,49000
1,0,-0.25,47.81,3,3,2,4,0,0,0,1,0,0,0,49000
0,0,0.17,67.36,7,3,3,6,0,0,0,1,0,0,0,49000
1,3,0.34,55.57,6,3,4,5,0,0,0,0,1,0,0,49000
0,0,-0.36,61.96,16,3,1,4,0,0,0,1,1,0,0,49000
1,0,0.42,63.93,20,2,1,5,1,0,0,0,0,1,0,49000
1,0,1.05,67.51,16,4,0,6,0,0,1,0,0,1,0,49000
0,0,-0.13,31.4,2,2,0,5,0,0,0,0,0,0,1,49000
1,2,0.53,54.91,97,0,0,6,1,0,0,0,0,0,1,49000
0,6,-0.03,56.91,2,3,6,1,0,0,0,0,0,0,0,50000
0,2,-0.87,55.78,5,2,0,2,0,0,0,0,0,0,0,50000
0,0,0.55,39.25,2,6,4,2,0,0,0,0,0,0,0,50000
1,4,-0.46,47.9,8,2,0,3,0,0,0,0,0,0,0,50000
0,0,1.37,45.51,14,2,0,3,0,0,0,0,0,0,0,50000
1,6,0.56,42.19,1,8,0,3,0,0,0,0,0,0,0,50000
0,4,-0.24,40.34,2,8,0,3,0,0,0,0,0,0,0,50000
0,0,0.05,58.38,4,5,2,3,0,0,0,0,0,0,0,50000
0,3,-0.39,40.39,4,3,3,3,0,0,0,0,0,0,0,50000
0,4,0.2,44.67,0,1,8,3,0,0,0,0,0,0,0,50000
1,0,0.01,59.16,3,2,0,4,0,0,0,0,0,0,0,50000
0,0,-0.33,50.53,6,3,0,4,0,0,0,0,0,0,0,50000
0,0,0.35,56.95,3,4,0,4,0,0,0,0,0,0,0,50000
0,0,0.45,58.25,3,4,0,4,0,0,0,0,0,0,0,50000
0,0,-0.2,42.13,14,4,0,4,0,0,0,0,0,0,0,50000
0,0,0.75,52.69,4,5,0,4,0,0,0,0,0,0,0,50000
0,0,0.73,55.01,11,5,0,4,0,0,0,0,0,0,0,50000
0,0,0.68,58.42,1,4,1,4,0,0,0,0,0,0,0,50000
0,0,0.66,55.76,3,3,2,4,0,0,0,0,0,0,0,50000
0,3,0.12,58.03,5,7,5,4,0,0,0,0,0,0,0,50000
1,0,0.76,54.08,37,0,0,5,0,0,0,0,0,0,0,50000
1,2,0.17,55.45,5,1,0,5,0,0,0,0,0,0,0,50000
0,0,0.36,66.69,6,2,0,5,0,0,0,0,0,0,0,50000
1,0,1.03,68.43,23,2,0,5,0,0,0,0,0,0,0,50000
1,0,0.91,59.14,13,3,0,5,0,0,0,0,0,0,0,50000
0,0,0.07,57.75,1,4,0,5,0,0,0,0,0,0,0,50000
1,2,0.15,56.07,14,4,0,5,0,0,0,0,0,0,0,50000
0,0,0.64,57.28,5,5,0,5,0,0,0,0,0,0,0,50000
0,0,1.37,59.14,9,5,0,5,0,0,0,0,0,0,0,50000
0,5,1.04,52.22,98,5,0,5,0,0,0,0,0,0,0,50000
0,0,1.15,62.63,9,8,0,5,0,0,0,0,0,0,0,50000
1,0,0.56,54.41,2,5,1,5,0,0,0,0,0,0,0,50000
0,4,-0.29,44.58,25,8,1,5,0,0,0,0,0,0,0,50000
0,0,-0.2,63.42,10,1,2,5,0,0,0,0,0,0,0,50000
1,0,-1.19,55.96,23,1,2,5,0,0,0,0,0,0,0,50000
1,0,0.85,62.58,3,2,3,5,0,0,0,0,0,0,0,50000
1,0,0.11,55.33,6,2,3,5,0,0,0,0,0,0,0,50000
1,0,0.14,51.37,12,2,3,5,0,0,0,0,0,0,0,50000
0,0,0.94,65.38,3,2,4,5,0,0,0,0,0,0,0,50000
0,0,0.55,60.75,5,3,4,5,0,0,0,0,0,0,0,50000
0,2,0.16,60.1,3,0,0,6,0,0,0,0,0,0,0,50000
1,0,1.44,59.2,14,1,0,6,0,0,0,0,0,0,0,50000
1,0,0.19,53.26,2,2,0,6,0,0,0,0,0,0,0,50000
1,0,-0.5,60.58,12,2,0,6,0,0,0,0,0,0,0,50000
0,0,0.92,70.7,13,2,0,6,0,0,0,0,0,0,0,50000
1,2,0.94,53.85,21,2,0,6,0,0,0,0,0,0,0,50000
0,0,0.27,64.17,8,3,0,6,0,0,0,0,0,0,0,50000
1,0,1.35,62.79,10,3,0,6,0,0,0,0,0,0,0,50000
1,0,0.57,47.13,3,4,0,6,0,0,0,0,0,0,0,50000
1,0,0.74,59.76,6,4,0,6,0,0,0,0,0,0,0,50000
1,0,-0.06,52.04,20,4,0,6,0,0,0,0,0,0,0,50000
1,0,-0.27,57.98,20,5,0,6,0,0,0,0,0,0,0,50000
0,0,1.37,66.4,13,1,1,6,0,0,0,0,0,0,0,50000
1,3,0.56,60.89,20,1,1,6,0,0,0,0,0,0,0,50000
0,0,1.63,62.7,14,1,2,6,0,0,0,0,0,0,0,50000
1,0,1.06,60.87,17,1,2,6,0,0,0,0,0,0,0,50000
0,2,0.92,65.69,20,2,2,6,0,0,0,0,0,0,0,50000
0,0,1.35,57.47,10,8,3,6,0,0,0,0,0,0,0,50000
0,0,-0.23,52.28,5,8,4,6,0,0,0,0,0,0,0,50000
0,0,-0.12,47.53,17,2,0,2,1,0,0,0,0,0,0,50000
0,6,-0.84,58.43,10,1,0,3,1,0,0,0,0,0,0,50000
0,4,-0.62,56.75,2,5,0,3,1,0,0,0,0,0,0,50000
0,0,0.29,51.18,16,4,4,3,1,0,0,0,0,0,0,50000
0,0,0.04,48.37,8,8,0,4,1,0,0,0,0,0,0,50000
0,0,0.59,47.97,15,8,0,4,1,0,0,0,0,0,0,50000
0,0,0.53,54.07,8,6,2,4,1,0,0,0,0,0,0,50000
1,0,0.66,63.02,8,0,0,5,1,0,0,0,0,0,0,50000
1,3,0.74,55.79,6,1,0,5,1,0,0,0,0,0,0,50000
1,0,-0.07,55.31,9,1,0,5,1,0,0,0,0,0,0,50000
0,0,1.25,57.88,12,1,0,5,1,0,0,0,0,0,0,50000
0,0,0.68,71.05,14,2,0,5,1,0,0,0,0,0,0,50000
1,0,1.22,54.71,3,3,0,5,1,0,0,0,0,0,0,50000
0,0,0.89,58.11,5,3,0,5,1,0,0,0,0,0,0,50000
1,0,0.29,45.39,14,3,0,5,1,0,0,0,0,0,0,50000
0,2,0.71,62.72,15,3,0,5,1,0,0,0,0,0,0,50000
0,0,1.25,59.61,10,8,0,5,1,0,0,0,0,0,0,50000
1,2,-0.02,54.92,98,1,1,5,1,0,0,0,0,0,0,50000
0,0,0.57,63.75,3,2,4,5,1,0,0,0,0,0,0,50000
1,0,0.65,56.75,11,1,0,6,1,0,0,0,0,0,0,50000
1,0,0.34,62.51,8,8,0,6,1,0,0,0,0,0,0,50000
1,0,0.99,44.09,11,0,1,6,1,0,0,0,0,0,0,50000
1,0,0.37,54.4,11,0,1,6,1,0,0,0,0,0,0,50000
1,0,1.19,66.96,9,3,1,6,1,0,0,0,0,0,0,50000
0,2,1.8,67.32,26,2,2,6,1,0,0,0,0,0,0,50000
1,0,0.69,62.51,97,0,9,6,1,0,0,0,0,0,0,50000
1,3,-0.43,48.05,4,5,0,1,0,1,0,0,0,0,0,50000
0,0,0.34,42.47,3,4,0,3,0,1,0,0,0,0,0,50000
0,0,0.86,48.3,2,5,1,3,0,1,0,0,0,0,0,50000
0,0,0.51,52.49,15,4,0,4,0,1,0,0,0,0,0,50000
0,3,0.32,50.4,4,8,0,4,0,1,0,0,0,0,0,50000
0,0,0.38,49.49,3,2,1,4,0,1,0,0,0,0,0,50000
1,0,0.75,49.27,16,5,6,4,0,1,0,0,0,0,0,50000
0,0,-0.38,47.94,3,8,6,4,0,1,0,0,0,0,0,50000
0,2,0.1,49.58,15,2,0,5,0,1,0,0,0,0,0,50000
1,0,-0.72,59.17,5,3,0,5,0,1,0,0,0,0,0,50000
0,2,0.2,63.75,16,1,2,5,0,1,0,0,0,0,0,50000
0,0,0.45,55.94,30,0,0,5,1,1,0,0,0,0,0,50000
1,0,0.35,58.01,4,3,0,5,1,1,0,0,0,0,0,50000
0,4,-0.91,44.93,4,1,0,3,0,2,0,0,0,0,0,50000
0,0,-0.11,44.51,17,6,0,4,0,2,0,0,0,0,0,50000
0,3,-0.06,42.77,7,3,0,6,0,2,0,0,0,0,0,50000
0,0,0.72,38.12,3,4,7,3,1,2,0,0,0,0,0,50000
0,0,0.18,55.61,7,2,0,2,0,0,1,0,0,0,0,50000
0,3,-0.06,43.02,17,8,0,3,0,0,1,0,0,0,0,50000
1,0,-0.84,48.57,3,4,4,4,0,0,1,0,0,0,0,50000
0,5,0.46,57.03,4,7,5,4,0,0,1,0,0,0,0,50000
0,0,0.45,69.02,8,4,4,6,0,0,1,0,0,0,0,50000
0,0,0.26,41.32,17,8,4,3,0,1,1,0,0,0,0,50000
1,0,0.35,58.07,11,2,4,4,0,1,1,0,0,0,0,50000
1,0,0.56,63.78,10,1,0,6,1,1,1,0,0,0,0,50000
0,0,-0.03,56.9,6,2,0,4,0,2,1,0,0,0,0,50000
1,0,1.3,65.43,4,2,0,5,1,2,1,0,0,0,0,50000
1,0,1.06,55.73,6,1,1,5,1,2,1,0,0,0,0,50000
1,3,0.71,57.96,0,8,0,5,0,0,0,1,0,0,0,50000
1,0,-0.61,61.73,13,1,0,6,0,0,0,1,0,0,0,50000
1,0,0.24,61.54,8,3,0,6,0,0,0,1,0,0,0,50000
1,0,-0.36,52.02,16,0,1,6,0,0,0,1,0,0,0,50000
1,0,0.63,58.12,4,1,2,6,0,0,0,1,0,0,0,50000
1,0,0.97,64.8,15,1,0,5,1,0,0,1,0,0,0,50000
1,0,1.28,65.89,6,2,3,5,1,0,0,1,0,0,0,50000
1,2,1.53,56.05,14,1,1,6,1,0,0,1,0,0,0,50000
0,0,1.04,62.43,7,7,0,4,0,1,0,1,0,0,0,50000
1,0,1.04,56.94,7,2,0,5,0,1,0,1,0,0,0,50000
1,0,0.94,66.28,14,1,0,5,1,1,0,1,0,0,0,50000
0,0,1.28,62.01,9,3,2,6,1,1,0,1,0,0,0,50000
1,0,0.57,62.68,8,1,0,6,0,2,0,1,0,0,0,50000
1,0,-0.1,66.35,9,2,0,6,1,0,1,1,0,0,0,50000
0,0,0.99,62.95,9,3,2,5,0,1,1,1,0,0,0,50000
1,3,1.22,54.65,10,2,0,4,0,0,0,0,1,0,0,50000
1,2,-0.44,67.69,13,1,3,5,0,0,0,0,1,0,0,50000
1,0,0.85,52.11,18,5,4,5,0,0,0,0,1,0,0,50000
1,0,0.01,58.48,21,0,0,6,0,0,0,0,1,0,0,50000
1,0,0.6,60,98,1,0,6,0,0,0,0,1,0,0,50000
1,0,0.6,62.82,2,4,0,6,0,0,0,0,1,0,0,50000
0,0,0.86,76.4,5,2,2,6,0,0,0,0,1,0,0,50000
1,0,1.22,59.89,9,5,2,6,0,0,0,0,1,0,0,50000
0,0,0.3,59.48,6,1,0,5,1,0,0,0,1,0,0,50000
0,2,-0.36,52.04,8,5,0,5,1,0,0,0,1,0,0,50000
0,0,1.22,66.72,10,0,0,6,1,0,0,0,1,0,0,50000
1,5,0.68,67.28,3,1,1,6,1,0,0,0,1,0,0,50000
1,0,1.22,64.64,15,2,2,6,1,0,0,0,1,0,0,50000
1,0,0.58,51.45,25,4,0,6,0,1,0,0,1,0,0,50000
1,3,0.27,65.18,21,6,0,6,0,1,0,0,1,0,0,50000
0,0,0.42,68.6,13,2,1,6,0,1,0,0,1,0,0,50000
1,0,0.93,62.82,13,0,4,6,0,1,0,0,1,0,0,50000
0,2,0.02,60.59,14,2,1,6,1,1,0,0,1,0,0,50000
0,0,0.43,59.58,11,2,0,6,1,2,0,0,1,0,0,50000
0,0,0.57,61.1,5,1,1,5,0,0,1,0,1,0,0,50000
1,0,0.29,56.44,25,2,0,6,0,0,1,0,1,0,0,50000
0,0,1.15,63.49,17,3,0,6,0,0,1,0,1,0,0,50000
0,0,1.72,67.02,30,3,1,4,1,0,1,0,1,0,0,50000
0,5,-0.93,51.14,10,3,0,5,1,1,1,0,1,0,0,50000
1,0,0.72,53.2,4,0,0,6,0,0,0,1,1,0,0,50000
1,0,1.12,62.1,23,1,0,5,1,0,0,1,1,0,0,50000
1,0,0.36,64.01,6,1,9,6,1,0,0,1,1,0,0,50000
0,0,0.89,57.48,32,5,0,3,0,0,0,0,0,1,0,50000
1,2,1.35,56.98,5,1,0,4,0,0,0,0,0,1,0,50000
1,0,-0.33,60.47,4,1,1,5,0,0,0,0,0,1,0,50000
1,2,1.18,57.69,4,1,0,3,1,0,0,0,0,1,0,50000
1,0,-0.26,37.68,27,1,0,5,1,0,0,0,0,1,0,50000
1,2,0.71,72.6,22,1,0,6,1,0,0,0,0,1,0,50000
1,0,0.11,70.52,21,2,0,6,1,0,0,0,0,1,0,50000
0,2,-0.41,56.14,6,6,0,6,1,0,0,0,0,1,0,50000
0,0,0.69,65.94,10,3,4,5,0,1,0,0,0,1,0,50000
1,6,1.1,58.72,5,2,0,6,1,0,0,1,0,1,0,50000
1,2,-0.17,43.89,30,3,3,4,0,2,0,1,0,1,0,50000
1,0,1.69,76.47,4,4,0,6,1,0,0,0,1,1,0,50000
0,0,0.33,64.19,28,1,1,5,0,2,1,0,1,1,0,50000
1,2,0.98,67.7,15,1,0,6,0,0,1,1,1,1,0,50000
1,2,1.54,70.27,19,5,0,6,1,0,1,1,1,1,0,50000
0,0,0.58,53.13,3,2,5,0,0,0,0,0,0,0,1,50000
0,3,-0.5,38.92,3,8,2,1,0,0,0,0,0,0,1,50000
0,0,0.25,50.76,6,2,5,3,0,0,0,0,0,0,1,50000
1,0,0.35,56.19,5,2,2,4,0,0,0,0,0,0,1,50000
0,2,1.29,65.31,11,5,7,5,0,0,0,0,0,0,1,50000
0,0,-0.24,59.92,8,8,0,4,1,0,0,0,0,0,1,50000
0,2,1.37,69.82,4,0,3,6,1,1,0,0,0,0,1,50000
1,2,0.55,53.43,12,2,3,6,0,0,0,1,0,0,1,50000
0,0,0.05,68.98,9,1,0,6,1,0,0,1,0,0,1,50000
1,0,0.83,54.84,12,1,0,5,1,0,0,1,1,0,1,50000
0,5,0.61,53.55,15,1,6,5,1,0,0,1,1,0,1,50000
0,2,-0.78,49.66,19,8,0,2,1,1,1,1,1,0,1,50000
1,3,-0.65,52.78,20,3,0,5,1,0,0,0,0,1,1,50000
0,4,-1.12,42.31,10,4,0,2,0,0,0,0,0,0,0,52000
0,0,-0.6,34.85,4,3,0,3,0,0,0,0,0,0,0,52000
0,0,-0.32,58.38,2,6,0,3,0,0,0,0,0,0,0,52000
0,0,-1.02,43.41,98,8,0,3,0,0,0,0,0,0,0,52000
0,0,-0.9,46.31,0,4,5,3,0,0,0,0,0,0,0,52000
0,5,-0.03,49.86,3,2,0,4,0,0,0,0,0,0,0,52000
0,0,-0.58,59.4,30,2,0,4,0,0,0,0,0,0,0,52000
0,0,1.22,48.93,7,1,3,4,0,0,0,0,0,0,0,52000
0,0,0.67,50.18,14,1,0,5,0,0,0,0,0,0,0,52000
0,4,1.44,67.55,7,2,0,5,0,0,0,0,0,0,0,52000
1,0,0.87,53.38,2,2,3,5,0,0,0,0,0,0,0,52000
0,0,0.23,51.03,8,2,3,5,0,0,0,0,0,0,0,52000
0,0,0.7,61.37,25,1,4,5,0,0,0,0,0,0,0,52000
1,0,0.12,52.56,2,0,8,5,0,0,0,0,0,0,0,52000
1,0,1.45,54.85,15,2,0,6,0,0,0,0,0,0,0,52000
1,0,0.89,67.73,32,8,0,6,0,0,0,0,0,0,0,52000
1,0,-0.3,65.23,5,3,1,6,0,0,0,0,0,0,0,52000
1,0,1.1,54.32,10,4,2,6,0,0,0,0,0,0,0,52000
0,2,-1.83,33.63,14,3,0,2,1,0,0,0,0,0,0,52000
1,0,0.99,66.85,11,0,0,4,1,0,0,0,0,0,0,52000
1,3,1.38,65.93,25,2,0,4,1,0,0,0,0,0,0,52000
0,6,0.59,56.23,8,2,4,4,1,0,0,0,0,0,0,52000
1,2,-1,35.71,6,0,0,5,1,0,0,0,0,0,0,52000
0,0,1.3,57.32,10,3,2,5,1,0,0,0,0,0,0,52000
1,0,0.06,59.68,20,4,0,6,1,0,0,0,0,0,0,52000
0,0,0.03,40.99,8,7,0,3,0,1,0,0,0,0,0,52000
1,0,0.55,57.37,13,3,0,5,0,1,0,0,0,0,0,52000
1,0,-0.72,58.02,8,2,4,6,1,1,0,0,0,0,0,52000
0,0,0.78,59.24,4,6,1,5,0,1,1,0,0,0,0,52000
0,0,-0.09,46.99,7,6,0,5,0,0,0,1,0,0,0,52000
1,0,0.33,59.58,29,2,4,5,0,0,0,1,0,0,0,52000
0,0,0.92,72.31,7,2,4,6,0,1,0,1,0,0,0,52000
0,0,0.52,58.47,9,2,1,6,0,2,0,1,0,0,0,52000
1,0,0.77,68.13,10,3,1,6,0,0,1,1,0,0,0,52000
1,5,0.38,45.99,12,1,0,6,1,0,1,1,0,0,0,52000
1,0,0.23,66.81,10,2,0,6,0,0,0,0,1,0,0,52000
1,0,1.29,68.73,22,1,0,6,1,0,0,0,1,0,0,52000
1,3,0.43,55.92,8,3,0,6,1,0,0,0,1,0,0,52000
1,0,1.19,58.03,5,1,0,6,1,0,1,0,1,0,0,52000
1,0,0.72,64.91,25,2,0,6,0,0,1,1,1,0,0,52000
1,0,-0.02,42.13,5,2,3,3,0,0,0,0,0,1,0,52000
1,0,1.29,62.56,10,2,4,5,1,0,0,0,0,1,0,52000
1,0,0.08,57.43,13,1,2,6,1,0,0,0,0,1,0,52000
1,0,0,51.18,2,0,2,5,0,1,0,0,0,1,0,52000
0,0,0.84,62.03,12,1,4,6,1,1,0,1,0,1,0,52000
1,3,-0.4,41.53,16,5,5,5,0,0,1,1,1,1,0,52000
0,0,0.57,63.7,19,3,0,6,0,0,0,0,0,0,1,52000
1,0,-0.77,45.67,7,5,0,1,0,0,0,0,0,0,0,53000
0,4,-1.25,41.67,9,8,0,2,0,0,0,0,0,0,0,53000
0,0,-0.99,39.05,4,5,4,2,0,0,0,0,0,0,0,53000
1,2,0.48,52.31,20,2,3,4,0,0,0,0,0,0,0,53000
1,0,0.27,63.82,9,2,0,5,0,0,0,0,0,0,0,53000
1,0,-1.01,56.54,3,0,1,5,0,0,0,0,0,0,0,53000
0,2,-0.65,58.16,9,3,1,5,0,0,0,0,0,0,0,53000
0,0,0.1,62.31,3,2,0,6,0,0,0,0,0,0,0,53000
1,0,1.36,62.07,7,1,1,6,0,0,0,0,0,0,0,53000
1,0,-0.14,60.57,16,3,2,6,0,0,0,0,0,0,0,53000
1,0,1.09,34.56,10,5,0,4,1,0,0,0,0,0,0,53000
1,0,0.77,66.45,5,1,0,5,1,0,0,0,0,0,0,53000
0,0,1.19,54.1,28,5,0,5,0,2,0,0,0,0,0,53000
0,0,0.36,61.52,26,0,0,6,0,0,1,0,0,0,0,53000
1,0,0.9,61.39,20,0,0,6,0,0,0,1,0,0,0,53000
1,0,0.66,66.96,3,1,2,5,1,0,0,1,0,0,0,53000
1,0,1.06,65.13,21,1,0,6,1,0,0,1,0,0,0,53000
1,0,-0.93,45.57,11,8,6,4,0,0,0,0,1,0,0,53000
